Species,Population,location,year1,focal_ID,mate_ID,focal_ID_sex,breeding_attempt,divorce,easting,northing,nest_dist,laying_date,clutch_size,fate,no_chick,male_weight,female_weight,tmin,tmax,prec,tmean
marginatus,wfp_ZA,Cape penisula south africa,1999,FH02303,FH03159,female,1,Retained couples,NA,NA,NA,01/10/1999,2,0,NA,NA,NA,21.7,15.5,0,18.6
marginatus,wfp_ZA,Cape penisula south africa,1999,FH02303,FH03159,female,2,Retained couples,NA,NA,NA,28/10/1999,2,0,NA,NA,NA,21.4,14,0,17.7
marginatus,wfp_ZA,Cape penisula south africa,1999,FH02303,FH03159,female,3,Retained couples,NA,NA,NA,21/11/1999,2,0,NA,NA,NA,21.6,14.6,0,18.1
marginatus,wfp_ZA,Cape penisula south africa,1999,FH02303,FH03159,female,4,Retained couples,NA,NA,NA,14/02/2000,NA,0,NA,NA,NA,25.1,17.1,0,21.1
marginatus,wfp_ZA,Cape penisula south africa,1999,FH02303,FH03159,female,5,Retained couples,NA,NA,NA,16/02/2000,NA,0,NA,NA,NA,26.9,15.8,0,21.35
marginatus,wfp_ZA,Cape penisula south africa,1999,FH02303,FH03159,female,6,NA,NA,NA,NA,09/03/2000,1,0,NA,NA,NA,26.8,17.1,0,21.95
marginatus,wfp_ZA,Cape penisula south africa,1999,FH02304,FH03153,female,1,Retained couples,NA,NA,NA,31/10/1999,NA,0,NA,NA,NA,21.4,14.8,0,18.1
marginatus,wfp_ZA,Cape penisula south africa,1999,FH02304,FH03153,female,2,Retained couples,NA,NA,NA,21/11/1999,NA,0,NA,NA,NA,21.6,14.6,0,18.1
marginatus,wfp_ZA,Cape penisula south africa,1999,FH02304,FH03153,female,3,Retained couples,NA,NA,NA,09/12/1999,NA,0,NA,NA,NA,32,20.2,0,26.1
marginatus,wfp_ZA,Cape penisula south africa,1999,FH02304,FH03153,female,4,Retained couples,NA,NA,NA,05/01/2000,2,0,NA,NA,NA,23.6,16,0,19.8
marginatus,wfp_ZA,Cape penisula south africa,1999,FH02304,FH03153,female,5,Retained couples,NA,NA,NA,02/02/2000,NA,0,NA,NA,NA,24.5,17.5,0,21
marginatus,wfp_ZA,Cape penisula south africa,1999,FH02304,FH03153,female,6,Retained couples,NA,NA,NA,12/02/2000,2,0,NA,NA,NA,23.8,17,0,20.4
marginatus,wfp_ZA,Cape penisula south africa,1999,FH02304,FH03153,female,7,Retained couples,NA,NA,NA,02/03/2000,2,0,NA,NA,NA,28.9,18.4,0,23.65
marginatus,wfp_ZA,Cape penisula south africa,1999,FH02304,FH03153,female,8,NA,NA,NA,NA,29/03/2000,NA,0,NA,NA,NA,30,19.1,0,24.55
marginatus,wfp_ZA,Cape penisula south africa,1999,FH02314,FH03160,female,1,Retained couples,NA,NA,NA,16/10/1999,NA,0,NA,NA,NA,21.6,11.6,0,16.6
marginatus,wfp_ZA,Cape penisula south africa,1999,FH02314,FH03160,female,2,Retained couples,NA,NA,NA,25/10/1999,NA,0,NA,NA,NA,22.5,12.7,0,17.6
marginatus,wfp_ZA,Cape penisula south africa,1999,FH02314,FH03160,female,3,Retained couples,NA,NA,NA,21/11/1999,2,1,NA,NA,NA,21.6,14.6,0,18.1
marginatus,wfp_ZA,Cape penisula south africa,1999,FH02314,FH03160,female,4,Retained couples,NA,NA,NA,25/01/2000,2,1,NA,NA,NA,24.7,17.3,0,21
marginatus,wfp_ZA,Cape penisula south africa,1999,FH02314,FH03160,female,5,NA,NA,NA,NA,08/03/2000,NA,0,NA,NA,NA,28,19.1,0,23.55
marginatus,wfp_ZA,Cape penisula south africa,1999,FH02316,FH03157,female,1,Retained couples,NA,NA,NA,20/11/1999,2,0,NA,NA,NA,19,11.8,0,15.4
marginatus,wfp_ZA,Cape penisula south africa,1999,FH02316,FH03157,female,2,Retained couples,NA,NA,NA,20/12/1999,NA,0,NA,NA,NA,21.9,16.5,0,19.2
marginatus,wfp_ZA,Cape penisula south africa,1999,FH02316,FH03157,female,3,Retained couples,NA,NA,NA,16/01/2000,NA,0,NA,NA,NA,32.6,18.4,0,25.5
marginatus,wfp_ZA,Cape penisula south africa,1999,FH02316,FH03157,female,4,Retained couples,NA,NA,NA,27/01/2000,2,0,NA,NA,NA,23,17.5,0.8,20.25
marginatus,wfp_ZA,Cape penisula south africa,1999,FH02316,FH03157,female,5,Retained couples,NA,NA,NA,15/02/2000,NA,0,NA,NA,NA,20.1,15.3,0,17.7
marginatus,wfp_ZA,Cape penisula south africa,1999,FH02316,FH03157,female,6,Retained couples,NA,NA,NA,12/03/2000,NA,0,NA,NA,NA,19,13.9,0,16.45
marginatus,wfp_ZA,Cape penisula south africa,1999,FH02316,FH03157,female,7,NA,NA,NA,NA,16/03/2000,2,1,NA,NA,NA,23.2,17.4,0,20.3
marginatus,wfp_ZA,Cape penisula south africa,1999,FH02320,FH02272,female,1,Retained couples,NA,NA,NA,19/09/1999,2,0,NA,NA,NA,29.9,8.8,0,19.35
marginatus,wfp_ZA,Cape penisula south africa,1999,FH02320,FH02272,female,2,Retained couples,NA,NA,NA,02/11/1999,2,0,NA,NA,NA,25.1,16.6,0,20.85
marginatus,wfp_ZA,Cape penisula south africa,1999,FH02320,FH02272,female,3,Retained couples,NA,NA,NA,30/01/2000,NA,0,NA,NA,NA,21.7,15.8,3.6,18.75
marginatus,wfp_ZA,Cape penisula south africa,1999,FH02320,FH02272,female,4,NA,NA,NA,NA,17/02/2000,2,1,NA,NA,NA,33.8,19.6,0,26.7
marginatus,wfp_ZA,Cape penisula south africa,1999,FH02321,FH02322,female,1,Retained couples,NA,NA,NA,13/11/1999,2,0,NA,NA,NA,24.4,18.2,0,21.3
marginatus,wfp_ZA,Cape penisula south africa,1999,FH02321,FH02322,female,2,Retained couples,NA,NA,NA,03/12/1999,2,0,NA,NA,NA,27.8,17.6,0,22.7
marginatus,wfp_ZA,Cape penisula south africa,1999,FH02321,FH02322,female,3,Retained couples,NA,NA,NA,28/12/1999,NA,0,NA,NA,NA,30.4,21.1,0,25.75
marginatus,wfp_ZA,Cape penisula south africa,1999,FH02321,FH02322,female,4,Retained couples,NA,NA,NA,17/01/2000,2,0,NA,NA,NA,32,18.8,0,25.4
marginatus,wfp_ZA,Cape penisula south africa,1999,FH02321,FH02322,female,5,NA,NA,NA,NA,03/03/2000,NA,0,NA,NA,NA,22.4,17.2,0.8,19.8
marginatus,wfp_ZA,Cape penisula south africa,1999,FH02333,FH02332,female,1,Retained couples,NA,NA,NA,03/12/1999,NA,0,NA,NA,NA,27.8,17.6,0,22.7
marginatus,wfp_ZA,Cape penisula south africa,1999,FH02333,FH02332,female,2,Retained couples,NA,NA,NA,11/12/1999,NA,0,NA,NA,NA,26.8,15.9,0,21.35
marginatus,wfp_ZA,Cape penisula south africa,1999,FH02333,FH02332,female,3,Retained couples,NA,NA,NA,01/01/2000,2,0,NA,NA,NA,21.8,12.5,0,17.15
marginatus,wfp_ZA,Cape penisula south africa,1999,FH02333,FH02332,female,4,Retained couples,NA,NA,NA,26/01/2000,2,0,NA,NA,NA,25.8,17.5,0,21.65
marginatus,wfp_ZA,Cape penisula south africa,1999,FH02333,FH02332,female,5,NA,NA,NA,NA,07/03/2000,NA,0,NA,NA,NA,29.5,17.5,0,23.5
marginatus,wfp_ZA,Cape penisula south africa,1999,FH02335,FH02334,female,1,Retained couples,NA,NA,NA,25/09/1999,NA,0,NA,NA,NA,15,6.9,6,10.95
marginatus,wfp_ZA,Cape penisula south africa,1999,FH02335,FH02334,female,2,Retained couples,NA,NA,NA,08/12/1999,2,0,NA,NA,NA,28.9,18.9,0,23.9
marginatus,wfp_ZA,Cape penisula south africa,1999,FH02335,FH02334,female,3,Retained couples,NA,NA,NA,25/01/2000,NA,0,NA,NA,NA,24.7,17.3,0,21
marginatus,wfp_ZA,Cape penisula south africa,1999,FH02335,FH02334,female,4,Retained couples,NA,NA,NA,06/02/2000,NA,0,NA,NA,NA,28.5,18.2,0,23.35
marginatus,wfp_ZA,Cape penisula south africa,1999,FH02335,FH02334,female,5,NA,NA,NA,NA,09/03/2000,2,0,NA,NA,NA,26.8,17.1,0,21.95
marginatus,wfp_ZA,Cape penisula south africa,1999,FH02339,FH02276,female,1,Retained couples,NA,NA,NA,27/09/1999,NA,0,NA,NA,NA,15.3,10.7,0.4,13
marginatus,wfp_ZA,Cape penisula south africa,1999,FH02339,FH02276,female,2,Retained couples,NA,NA,NA,19/10/1999,2,0,NA,NA,NA,25.2,15.6,0,20.4
marginatus,wfp_ZA,Cape penisula south africa,1999,FH02339,FH02276,female,3,Retained couples,NA,NA,NA,29/11/1999,3,0,NA,NA,NA,24.9,15.3,0,20.1
marginatus,wfp_ZA,Cape penisula south africa,1999,FH02339,FH02276,female,4,Retained couples,NA,NA,NA,07/01/2000,3,0,NA,NA,NA,20.8,16.3,1,18.55
marginatus,wfp_ZA,Cape penisula south africa,1999,FH02339,FH02276,female,5,NA,NA,NA,NA,05/02/2000,3,1,NA,NA,NA,24.9,18,0,21.45
marginatus,wfp_ZA,Cape penisula south africa,1999,FH02345,FH02346,female,1,Retained couples,NA,NA,NA,04/12/1999,NA,0,NA,NA,NA,22,17.8,0,19.9
marginatus,wfp_ZA,Cape penisula south africa,1999,FH02345,FH02346,female,2,NA,NA,NA,NA,08/02/2000,2,0,NA,NA,NA,27.4,19,0,23.2
marginatus,wfp_ZA,Cape penisula south africa,1999,FH03158,FH03155,female,1,Retained couples,NA,NA,NA,27/10/1999,NA,0,NA,NA,NA,18.8,15.5,0,17.15
marginatus,wfp_ZA,Cape penisula south africa,1999,FH03158,FH03155,female,2,Retained couples,NA,NA,NA,15/11/1999,2,NA,NA,NA,NA,31.1,19.2,0,25.15
marginatus,wfp_ZA,Cape penisula south africa,1999,FH03158,FH03155,female,3,Retained couples,NA,NA,NA,07/01/2000,2,0,NA,NA,NA,20.8,16.3,1,18.55
marginatus,wfp_ZA,Cape penisula south africa,1999,FH03158,FH03155,female,4,NA,NA,NA,NA,12/02/2000,2,1,NA,NA,NA,23.8,17,0,20.4
marginatus,wfp_ZA,Cape penisula south africa,1999,FH03175,FH03176,female,1,Retained couples,NA,NA,NA,05/11/1999,NA,0,NA,NA,NA,22,12.8,0,17.4
marginatus,wfp_ZA,Cape penisula south africa,1999,FH03175,FH03176,female,2,Retained couples,NA,NA,NA,01/12/1999,2,1,NA,NA,NA,26.8,17.8,0,22.3
marginatus,wfp_ZA,Cape penisula south africa,1999,FH03175,FH03176,female,3,Retained couples,NA,NA,NA,25/01/2000,2,0,NA,NA,NA,24.7,17.3,0,21
marginatus,wfp_ZA,Cape penisula south africa,1999,FH03175,FH03176,female,4,NA,NA,NA,NA,15/03/2000,2,1,NA,NA,NA,22.2,17,0,19.6
marginatus,wfp_ZA,Cape penisula south africa,1999,FH03177,FH03178,female,1,Retained couples,NA,NA,NA,22/03/2000,NA,0,NA,NA,NA,29.7,18.1,0,23.9
marginatus,wfp_ZA,Cape penisula south africa,1999,FH03177,FH03178,female,2,Retained couples,NA,NA,NA,30/03/2000,NA,0,NA,NA,NA,26.4,18.7,0,22.55
marginatus,wfp_ZA,Cape penisula south africa,1999,FH03177,FH03178,female,3,NA,NA,NA,NA,23/05/2000,NA,0,NA,NA,NA,18.4,11.1,0,14.75
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02259,FH02258,female,1,Retained couples,NA,NA,NA,23/07/2000,2,0,NA,NA,NA,22.2,9.4,0,15.8
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02259,FH02258,female,2,Retained couples,NA,NA,NA,22/08/2000,NA,0,NA,NA,NA,15.7,7.4,0,11.55
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02259,FH02258,female,3,Retained couples,NA,NA,NA,25/08/2000,3,0,NA,NA,NA,17.5,8.1,0,12.8
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02259,FH02258,female,4,Retained couples,NA,NA,NA,09/09/2000,3,0,NA,NA,NA,16.4,11.4,7.4,13.9
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02259,FH02258,female,5,Retained couples,NA,NA,NA,26/09/2000,3,0,NA,NA,NA,16.4,11.4,0,13.9
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02259,FH02258,female,6,Retained couples,NA,NA,NA,10/10/2000,2,0,NA,NA,NA,18,10.4,0,14.2
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02259,FH02258,female,7,Retained couples,NA,NA,NA,27/11/2000,3,0,NA,NA,NA,22.6,14.5,0,18.55
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02259,FH02258,female,8,Retained couples,NA,NA,NA,25/12/2000,2,0,NA,NA,NA,19.9,14.5,0,17.2
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02259,FH02258,female,9,Retained couples,NA,NA,NA,13/01/2001,NA,0,NA,NA,NA,17,11.9,5,14.45
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02259,FH02258,female,10,NA,NA,NA,NA,01/02/2001,2,1,NA,NA,NA,19.6,11.5,0,15.55
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02260,FH03187,female,1,Retained couples,NA,NA,NA,06/09/2000,1,0,NA,NA,NA,16,12.4,2.4,14.2
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02260,FH03187,female,2,Retained couples,NA,NA,NA,06/10/2000,2,0,NA,NA,NA,17.3,9,0,13.15
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02260,FH03187,female,3,Retained couples,NA,NA,NA,04/11/2000,2,0,NA,NA,NA,17.9,11.1,0,14.5
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02260,FH03187,female,4,Retained couples,NA,NA,NA,28/12/2000,3,1,NA,NA,NA,19.3,14.7,0,17
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02260,FH03187,female,5,NA,NA,NA,NA,06/03/2001,NA,0,NA,NA,NA,22.7,15.5,0,19.1
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02261,FH03156,female,1,Retained couples,NA,NA,NA,23/07/2000,2,0,NA,NA,NA,22.2,9.4,0,15.8
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02261,FH03156,female,2,Retained couples,NA,NA,NA,01/09/2000,2,0,NA,NA,NA,16.4,12,0,14.2
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02261,FH03156,female,3,Retained couples,NA,NA,NA,26/10/2000,2,0,NA,NA,NA,21.3,8.6,0,14.95
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02261,FH03156,female,4,Retained couples,NA,NA,NA,08/12/2000,NA,0,NA,NA,NA,24.6,15.9,0,20.25
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02261,FH03156,female,5,Retained couples,NA,NA,NA,27/12/2000,NA,0,NA,NA,NA,19.6,12.8,0,16.2
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02261,FH03156,female,6,Retained couples,NA,NA,NA,10/01/2001,NA,0,NA,NA,NA,20.7,16.3,0.8,18.5
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02261,FH03156,female,7,Retained couples,NA,NA,NA,04/02/2001,NA,0,NA,NA,NA,23,13.4,0,18.2
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02261,FH03156,female,8,NA,NA,NA,NA,19/02/2001,2,0,NA,NA,NA,19.3,14.7,0,17
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02263,FH02279,female,1,Retained couples,NA,NA,NA,18/10/2000,NA,0,NA,NA,NA,17.9,13,0,15.45
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02263,FH02279,female,2,Retained couples,NA,NA,NA,08/12/2000,NA,0,NA,NA,NA,24.6,15.9,0,20.25
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02263,FH02279,female,3,Retained couples,NA,NA,NA,22/12/2000,NA,0,NA,NA,NA,29.9,18.5,0,24.2
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02263,FH02279,female,4,Retained couples,NA,NA,NA,10/01/2001,1,0,NA,NA,NA,20.7,16.3,0.8,18.5
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02263,FH02279,female,5,Retained couples,NA,NA,NA,30/01/2001,NA,0,NA,NA,NA,19.2,15.1,0,17.15
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02263,FH02279,female,6,Retained couples,NA,NA,NA,15/02/2001,NA,0,NA,NA,NA,28.4,17,0,22.7
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02263,FH02279,female,7,NA,NA,NA,NA,27/02/2001,2,0,NA,NA,NA,32.9,20.7,0,26.8
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02266,FH02265,female,1,Retained couples,NA,NA,NA,28/08/2000,2,0,NA,NA,NA,16,8.6,0,12.3
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02266,FH02265,female,2,Retained couples,NA,NA,NA,05/11/2000,NA,0,NA,NA,NA,19.8,12.8,0,16.3
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02266,FH02265,female,3,Retained couples,NA,NA,NA,25/11/2000,2,0,NA,NA,NA,18,12,0,15
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02266,FH02265,female,4,NA,NA,NA,NA,19/12/2000,2,0,NA,NA,NA,20.7,14.9,0.2,17.8
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02270,FH02271,female,1,Retained couples,NA,NA,NA,21/09/2000,NA,0,NA,NA,NA,24.7,10.6,0,17.65
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02270,FH02271,female,2,Retained couples,NA,NA,NA,26/09/2000,NA,0,NA,NA,NA,16.4,11.4,0,13.9
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02270,FH02271,female,3,Retained couples,NA,NA,NA,02/10/2000,NA,0,NA,NA,NA,26.2,12.2,0,19.2
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02270,FH02271,female,4,Retained couples,NA,NA,NA,28/10/2000,2,1,NA,NA,NA,20.2,13.7,0,16.95
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02270,FH02271,female,5,Retained couples,NA,NA,NA,29/12/2000,2,0,NA,NA,NA,20.6,12.8,0,16.7
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02270,FH02271,female,6,Retained couples,NA,NA,NA,21/01/2001,2,0,NA,NA,NA,21.5,16.1,0,18.8
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02270,FH02271,female,7,NA,NA,NA,NA,02/03/2001,2,1,NA,NA,NA,17.6,12.5,0,15.05
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02273,FH02274,female,1,Retained couples,NA,NA,NA,24/08/2000,2,0,NA,NA,NA,16.8,8.4,0,12.6
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02273,FH02274,female,2,Retained couples,NA,NA,NA,24/10/2000,NA,0,NA,NA,NA,16.1,10.6,0,13.35
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02273,FH02274,female,3,NA,NA,NA,NA,27/11/2000,1,0,NA,NA,NA,22.6,14.5,0,18.55
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02280,FH02281,female,1,Retained couples,NA,NA,NA,02/07/2000,NA,0,NA,NA,NA,17.3,8.1,0,12.7
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02280,FH02281,female,2,Retained couples,NA,NA,NA,23/07/2000,2,0,NA,NA,NA,22.2,9.4,0,15.8
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02280,FH02281,female,3,Retained couples,NA,NA,NA,19/08/2000,2,0,NA,NA,NA,21.9,10.4,0,16.15
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02280,FH02281,female,4,Retained couples,NA,NA,NA,26/10/2000,2,1,NA,NA,NA,21.3,8.6,0,14.95
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02280,FH02281,female,5,Retained couples,NA,NA,NA,11/01/2001,2,0,NA,NA,NA,20,15.2,0.2,17.6
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02280,FH02281,female,6,Retained couples,NA,NA,NA,27/01/2001,2,0,NA,NA,NA,25.2,16,0,20.6
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02280,FH02281,female,7,Retained couples,NA,NA,NA,13/02/2001,2,0,NA,NA,NA,20.9,16,0,18.45
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02280,FH02281,female,8,NA,NA,NA,NA,10/03/2001,2,1,NA,NA,NA,22.3,13.2,0,17.75
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02283,FH02284,female,1,Retained couples,NA,NA,NA,02/11/2000,NA,0,NA,NA,NA,25.8,14.2,0,20
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02283,FH02284,female,2,Retained couples,NA,NA,NA,22/11/2000,NA,0,NA,NA,NA,26,15.7,0,20.85
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02283,FH02284,female,3,Retained couples,NA,NA,NA,04/12/2000,2,1,NA,NA,NA,NA,NA,0,NA
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02283,FH02284,female,4,Retained couples,NA,NA,NA,22/01/2001,NA,0,NA,NA,NA,27.1,17.5,0,22.3
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02283,FH02284,female,5,Retained couples,NA,NA,NA,05/02/2001,NA,0,NA,NA,NA,28.8,13.4,0,21.1
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02283,FH02284,female,6,Retained couples,NA,NA,NA,08/02/2001,NA,0,NA,NA,NA,27.8,19.4,0,23.6
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02283,FH02284,female,7,NA,NA,NA,NA,18/02/2001,NA,0,NA,NA,NA,26.2,14.7,0,20.45
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02287,FH03638,female,1,Retained couples,NA,NA,NA,10/10/2000,2,0,NA,NA,NA,18,10.4,0,14.2
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02287,FH03638,female,2,Retained couples,NA,NA,NA,20/11/2000,NA,0,NA,NA,NA,19,12.6,0,15.8
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02287,FH03638,female,3,Retained couples,NA,NA,NA,14/12/2000,2,0,NA,NA,NA,24.4,15.3,0,19.85
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02287,FH03638,female,4,Retained couples,NA,NA,NA,31/01/2001,2,1,NA,NA,NA,20.1,15,0,17.55
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02287,FH03638,female,5,NA,NA,NA,NA,24/03/2001,NA,0,NA,NA,NA,17.3,14.7,0,16
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02288,FH03321,female,1,Retained couples,NA,NA,NA,10/10/2000,NA,0,NA,NA,NA,18,10.4,0,14.2
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02288,FH03321,female,2,Retained couples,NA,NA,NA,26/10/2000,NA,0,NA,NA,NA,21.3,8.6,0,14.95
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02288,FH03321,female,3,Retained couples,NA,NA,NA,10/11/2000,3,0,NA,NA,NA,20.1,16.2,0,18.15
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02288,FH03321,female,4,Retained couples,NA,NA,NA,09/12/2000,NA,0,NA,NA,NA,26.8,15.9,0,21.35
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02288,FH03321,female,5,Retained couples,NA,NA,NA,16/12/2000,NA,0,NA,NA,NA,21,15.1,0,18.05
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02288,FH03321,female,6,Retained couples,NA,NA,NA,21/12/2000,2,0,NA,NA,NA,27.8,17,0,22.4
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02288,FH03321,female,7,Retained couples,NA,NA,NA,12/01/2001,2,0,NA,NA,NA,22.2,15.1,1.6,18.65
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02288,FH03321,female,8,Retained couples,NA,NA,NA,16/02/2001,2,0,NA,NA,NA,27.3,17,0,22.15
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02288,FH03321,female,9,NA,NA,NA,NA,05/04/2001,2,0,NA,NA,NA,33.9,16,0,24.95
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02289,FH03621,female,1,Retained couples,NA,NA,NA,16/09/2000,NA,0,NA,NA,NA,15.2,9,1.4,12.1
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02289,FH03621,female,2,Retained couples,NA,NA,NA,05/10/2000,1,0,NA,NA,NA,16.6,9.4,0,13
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02289,FH03621,female,3,Retained couples,NA,NA,NA,25/11/2000,2,1,NA,NA,NA,18,12,0,15
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02289,FH03621,female,4,NA,NA,NA,NA,04/03/2001,NA,0,NA,NA,NA,26.5,15.6,0,21.05
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02290,FH03305,female,1,Retained couples,NA,NA,NA,19/12/2000,NA,0,NA,NA,NA,20.7,14.9,0.2,17.8
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02290,FH03305,female,2,Retained couples,NA,NA,NA,31/12/2000,NA,0,NA,NA,NA,20.3,14.1,1.8,17.2
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02290,FH03305,female,3,NA,NA,NA,NA,15/01/2001,2,0,NA,NA,NA,20.2,13.6,0,16.9
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02291,FH03316,female,1,Retained couples,NA,NA,NA,11/11/2000,NA,0,NA,NA,NA,19.1,14.6,0,16.85
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02291,FH03316,female,2,Retained couples,NA,NA,NA,27/11/2000,NA,0,NA,NA,NA,22.6,14.5,0,18.55
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02291,FH03316,female,3,Retained couples,NA,NA,NA,15/12/2000,2,0,NA,NA,NA,25.3,15.1,0,20.2
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02291,FH03316,female,4,Retained couples,NA,NA,NA,07/01/2001,NA,0,NA,NA,NA,27.8,18.6,0,23.2
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02291,FH03316,female,5,Retained couples,NA,NA,NA,19/01/2001,2,0,NA,NA,NA,19.3,14.8,0,17.05
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02291,FH03316,female,6,Retained couples,NA,NA,NA,15/02/2001,2,0,NA,NA,NA,28.4,17,0,22.7
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02291,FH03316,female,7,NA,NA,NA,NA,19/03/2001,2,0,NA,NA,NA,20.8,15.5,0,18.15
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02292,FH02293,female,1,Retained couples,NA,NA,NA,20/11/2000,2,0,NA,NA,NA,19,12.6,0,15.8
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02292,FH02293,female,2,Retained couples,NA,NA,NA,13/12/2000,NA,0,NA,NA,NA,23.9,16,0,19.95
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02292,FH02293,female,3,Retained couples,NA,NA,NA,26/12/2000,NA,0,NA,NA,NA,23,13.7,0,18.35
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02292,FH02293,female,4,Retained couples,NA,NA,NA,10/01/2001,NA,0,NA,NA,NA,20.7,16.3,0.8,18.5
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02292,FH02293,female,5,Retained couples,NA,NA,NA,22/01/2001,2,0,NA,NA,NA,27.1,17.5,0,22.3
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02292,FH02293,female,6,Retained couples,NA,NA,NA,10/02/2001,2,0,NA,NA,NA,33,15.2,0,24.1
marginatus,wfp_ZA,Cape penisula south africa,2000,FH02292,FH02293,female,7,NA,NA,NA,NA,27/02/2001,NA,0,NA,NA,NA,32.9,20.7,0,26.8
